mol_id,score,interaction_count,priority_score,cluster_id,substitution_signature,smiles,R1,R2,R3,R5,R6,R9,R10,R13,R14,R15,R16,R19,R20,R25,R27,R29,R30,R31,R32,R35,R37,R38,R40,R41,R43,R44,R46,R47
EN300-42708_142,-8.452768027271372,2.0,0.31803007886830204,,R1=[H].[H]C([H])[H] | R2=[H].[H] | R3=[H].[H] | R5=[H].[H] | R6=[H].[H] | R9=[H] | R10=[H].[H] | R13=[H] | R14=[H] | R15=[H] | R16=[H] | R19=[H] | R20=[H] | R25=[H]C([H])[H] | R27=[H] | R29=[H] | R30=[H] | R31=[H]NC([H])([H])[H] | R32=[H] | R35=[H].[H]C([H])[H] | R37=[H].[H] | R38=[H].[H] | R40=[H] | R41=[H].[H] | R43=F | R44=[H] | R46=[H] | R47=[H]C([H])[H],CNc1ccn(-c2ccnc3c2cc([C@H](C)N2CC=C(c4c(C)cc(C(=O)N5C[C@H](C(=O)N6CC[NH+](C)CC6)Oc6ccccc65)cc4F)CC2)n3C)c(=O)c1,[H].[H]C([H])[H],[H].[H],[H].[H],[H].[H],[H].[H],[H],[H].[H],[H],[H],[H],[H],[H],[H],[H]C([H])[H],[H],[H],[H],[H]NC([H])([H])[H],[H],[H].[H]C([H])[H],[H].[H],[H].[H],[H],[H].[H],F,[H],[H],[H]C([H])[H]
