mol_id,score,interaction_count,priority_score,cluster_id,substitution_signature,smiles,R1,R2,R3,R5,R6,R7,R14,R18,R19,R21,R22,R23,R24,R29,R31,R33,R34,R35,R36,R39,R41,R42,R44,R45,R47,R48,R50,R51
EN300-736063_39194,-12.565489995855547,2.0,0.5182383392868308,,R1=[H] | R2=[H] | R3=[H] | R5=[H] | R6=[H] | R7=[H].[H] | R14=[H] | R18=[H].[H] | R19=[H].[H] | R21=[H].[H] | R22=[H].[H] | R23=[H] | R24=[H] | R29=[H]C([H])[H] | R31=[H] | R33=[H] | R34=[H] | R35=[H]NC([H])([H])[H] | R36=[H] | R39=[H].[H]C([H])[H] | R41=[H].[H] | R42=[H].[H] | R44=[H] | R45=[H].[H] | R47=F | R48=[H] | R50=[H] | R51=[H]C([H])[H],CNc1ccn(-c2ccnc3c2cc([C@H](C)N2CC=C(c4c(C)cc(C(=O)N5CCN(c6ncnc7c6nnn7Cc6ccccc6)CC5)cc4F)CC2)n3C)c(=O)c1,[H],[H],[H],[H],[H],[H].[H],[H],[H].[H],[H].[H],[H].[H],[H].[H],[H],[H],[H]C([H])[H],[H],[H],[H],[H]NC([H])([H])[H],[H],[H].[H]C([H])[H],[H].[H],[H].[H],[H],[H].[H],F,[H],[H],[H]C([H])[H]
