mol_id,score,interaction_count,priority_score,cluster_id,substitution_signature,smiles,R1,R2,R3,R5,R6,R7,R8,R9,R14,R15,R16,R17,R19,R20,R25,R27,R29,R30,R31,R32,R35,R37,R38,R40,R41,R43,R44,R46,R47
EN300-53007116_47138,-11.534252110739688,2.0,0.4680374395824911,,R1=[H]C([H])C([H])([H])[H] | R2=[H].[H] | R3=[H].[H] | R5=[H].[H] | R6=[H].[H] | R7=[H] | R8=[H].[H] | R9=[H].[H] | R14=[H] | R15=F | R16=[H] | R17=[H] | R19=[H] | R20=[H] | R25=[H]C([H])[H] | R27=[H] | R29=[H] | R30=[H] | R31=[H]NC([H])([H])[H] | R32=[H] | R35=[H].[H]C([H])[H] | R37=[H].[H] | R38=[H].[H] | R40=[H] | R41=[H].[H] | R43=F | R44=[H] | R46=[H] | R47=[H]C([H])[H],CCN(CCN1CCC(c2noc3cc(F)ccc23)CC1)C(=O)c1cc(C)c(C2=CCN([C@@H](C)c3cc4c(-n5ccc(NC)cc5=O)ccnc4n3C)CC2)c(F)c1,[H]C([H])C([H])([H])[H],[H].[H],[H].[H],[H].[H],[H].[H],[H],[H].[H],[H].[H],[H],F,[H],[H],[H],[H],[H]C([H])[H],[H],[H],[H],[H]NC([H])([H])[H],[H],[H].[H]C([H])[H],[H].[H],[H].[H],[H],[H].[H],F,[H],[H],[H]C([H])[H]
