mol_id,score,interaction_count,priority_score,cluster_id,substitution_signature,smiles,R7,R8,R9,R10,R13,R14,R16,R17,R18,R19,R24,R26,R28,R29,R30,R31,R34,R36,R37,R39,R40,R42,R43,R45,R46
EN300-43592_20232,-12.091669565606406,3.0,0.6951726507196077,,R7=[H] | R8=[H] | R9=[H] | R10=[H] | R13=[H].[H] | R14=[H].[H] | R16=[H].[H] | R17=[H].[H] | R18=[H] | R19=[H] | R24=[H]C([H])[H] | R26=[H] | R28=[H] | R29=[H] | R30=[H]NC([H])([H])[H] | R31=[H] | R34=[H].[H]C([H])[H] | R36=[H].[H] | R37=[H].[H] | R39=[H] | R40=[H].[H] | R42=F | R43=[H] | R45=[H] | R46=[H]C([H])[H],CNc1ccn(-c2ccnc3c2cc([C@H](C)N2CC=C(c4c(C)cc(C(=O)N5CCN(C6=NS(=O)(=O)c7ccccc76)CC5)cc4F)CC2)n3C)c(=O)c1,[H],[H],[H],[H],[H].[H],[H].[H],[H].[H],[H].[H],[H],[H],[H]C([H])[H],[H],[H],[H],[H]NC([H])([H])[H],[H],[H].[H]C([H])[H],[H].[H],[H].[H],[H],[H].[H],F,[H],[H],[H]C([H])[H]
