mol_id,score,interaction_count,priority_score,cluster_id,substitution_signature,smiles,R4,R6,R9,R10,R11,R12,R13,R14,R15,R17,R18,R23,R25,R27,R28,R29,R30,R33,R35,R36,R38,R39,R41,R42,R44,R45
LN01242627_6783,-13.296939721385453,2.0,0.5538454817707091,,R4=[H].[H] | R6=[H] | R9=[H] | R10=[H] | R11=[H].[H] | R12=[H].[H] | R13=[H] | R14=[H].[H] | R15=[H].[H] | R17=[H] | R18=[H] | R23=[H]C([H])[H] | R25=[H] | R27=[H] | R28=[H] | R29=[H]NC([H])([H])[H] | R30=[H] | R33=[H].[H]C([H])[H] | R35=[H].[H] | R36=[H].[H] | R38=[H] | R39=[H].[H] | R41=F | R42=[H] | R44=[H] | R45=[H]C([H])[H],CNc1ccn(-c2ccnc3c2cc([C@H](C)N2CC=C(c4c(C)cc(C(=O)N5CCC6(CC5)CC(=O)c5ccccc5O6)cc4F)CC2)n3C)c(=O)c1,[H].[H],[H],[H],[H],[H].[H],[H].[H],[H],[H].[H],[H].[H],[H],[H],[H]C([H])[H],[H],[H],[H],[H]NC([H])([H])[H],[H],[H].[H]C([H])[H],[H].[H],[H].[H],[H],[H].[H],F,[H],[H],[H]C([H])[H]
LN01967780_6536,-11.620038289792863,2.0,0.4722135306986386,,R4=[H].[H] | R6=[H] | R9=[H] | R10=[H]C([H])[H] | R11=[H].[H] | R12=[H].[H] | R13=[H] | R14=[H].[H] | R15=[H].[H] | R17=[H] | R18=[H] | R23=[H]C([H])[H] | R25=[H] | R27=[H] | R28=[H] | R29=[H]NC([H])([H])[H] | R30=[H] | R33=[H].[H]C([H])[H] | R35=[H].[H] | R36=[H].[H] | R38=[H] | R39=[H].[H] | R41=F | R42=[H] | R44=[H] | R45=[H]C([H])[H],CNc1ccn(-c2ccnc3c2cc([C@H](C)N2CC=C(c4c(C)cc(C(=O)N5CCC6(CC5)CC(=O)c5cc(C)ccc5O6)cc4F)CC2)n3C)c(=O)c1,[H].[H],[H],[H],[H]C([H])[H],[H].[H],[H].[H],[H],[H].[H],[H].[H],[H],[H],[H]C([H])[H],[H],[H],[H],[H]NC([H])([H])[H],[H],[H].[H]C([H])[H],[H].[H],[H].[H],[H],[H].[H],F,[H],[H],[H]C([H])[H]
