mol_id,score,interaction_count,priority_score,cluster_id,substitution_signature,smiles,R6,R7,R9,R10,R11,R13,R14,R16,R17,R18,R19,R21,R22,R27,R29,R31,R32,R33,R34,R37,R39,R40,R42,R43,R45,R46,R48,R49
LN01324790_2627,-7.120023306823029,,0.13287939102269342,,R6=[H].[H] | R7=[H].[H] | R9=[H] | R10=[H].[H] | R11=[H].[H] | R13=[H] | R14=[H] | R16=[H].[H] | R17=[H] | R18=[H] | R19=[H] | R21=[H] | R22=[H] | R27=[H]C([H])[H] | R29=[H] | R31=[H] | R32=[H] | R33=[H]NC([H])([H])[H] | R34=[H] | R37=[H].[H]C([H])[H] | R39=[H].[H] | R40=[H].[H] | R42=[H] | R43=[H].[H] | R45=F | R46=[H] | R48=[H] | R49=[H]C([H])[H],CNc1ccn(-c2ccnc3c2cc([C@H](C)N2CC=C(c4c(C)cc(C(=O)N5CCCN(S(=O)(=O)c6cccc7cnccc67)CC5)cc4F)CC2)n3C)c(=O)c1,[H].[H],[H].[H],[H],[H].[H],[H].[H],[H],[H],[H].[H],[H],[H],[H],[H],[H],[H]C([H])[H],[H],[H],[H],[H]NC([H])([H])[H],[H],[H].[H]C([H])[H],[H].[H],[H].[H],[H],[H].[H],F,[H],[H],[H]C([H])[H]
