mol_id,score,interaction_count,priority_score,cluster_id,substitution_signature,smiles,R3,R5,R8,R9,R10,R11,R14,R15,R16,R17,R18,R19,R20,R25,R27,R29,R30,R31,R32,R35,R37,R38,R40,R41,R43,R44,R46,R47
EN300-44914_23945,-9.143519498031749,,0.37914005214932034,,R3=[H].[H] | R5=[H] | R8=[H] | R9=[H] | R10=[H] | R11=[H] | R14=[H].[H] | R15=[H].[H] | R16=[H].[H] | R17=[H].[H] | R18=[H].[H] | R19=[H] | R20=[H] | R25=[H]C([H])[H] | R27=[H] | R29=[H] | R30=[H] | R31=[H]NC([H])([H])[H] | R32=[H] | R35=[H].[H]C([H])[H] | R37=[H].[H] | R38=[H].[H] | R40=[H] | R41=[H].[H] | R43=F | R44=[H] | R46=[H] | R47=[H]C([H])[H],CNc1ccn(-c2ccnc3c2cc([C@H](C)N2CC=C(c4c(C)cc(C(=O)n5cc(CC(=O)N6CC[NH2+]CC6)c6ccccc65)cc4F)CC2)n3C)c(=O)c1,[H].[H],[H],[H],[H],[H],[H],[H].[H],[H].[H],[H].[H],[H].[H],[H].[H],[H],[H],[H]C([H])[H],[H],[H],[H],[H]NC([H])([H])[H],[H],[H].[H]C([H])[H],[H].[H],[H].[H],[H],[H].[H],F,[H],[H],[H]C([H])[H]
