mol_id,score,interaction_count,priority_score,cluster_id,substitution_signature,smiles,R5,R6,R7,R8,R11,R12,R13,R15,R16,R17,R18,R23,R25,R27,R28,R29,R30,R33,R35,R36,R38,R39,R41,R42,R44,R45
EN300-7414187_13717,-12.451336910696895,2.0,0.512681340594578,,R5=[H] | R6=[H] | R7=[H] | R8=[H] | R11=[H] | R12=[H].[H] | R13=[H].[H] | R15=[H].[H] | R16=[H].[H] | R17=[H] | R18=[H] | R23=[H]C([H])[H] | R25=[H] | R27=[H] | R28=[H] | R29=[H]NC([H])([H])[H] | R30=[H] | R33=[H].[H]C([H])[H] | R35=[H].[H] | R36=[H].[H] | R38=[H] | R39=[H].[H] | R41=F | R42=[H] | R44=[H] | R45=[H]C([H])[H],CNc1ccn(-c2ccnc3c2cc([C@H](C)N2CC=C(c4c(C)cc(C(=O)N5CCC(n6c(=O)oc7ccccc76)CC5)cc4F)CC2)n3C)c(=O)c1,[H],[H],[H],[H],[H],[H].[H],[H].[H],[H].[H],[H].[H],[H],[H],[H]C([H])[H],[H],[H],[H],[H]NC([H])([H])[H],[H],[H].[H]C([H])[H],[H].[H],[H].[H],[H],[H].[H],F,[H],[H],[H]C([H])[H]
